mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__min_child_samples,param_model__n_estimators,param_model__num_leaves,param_model__reg_alpha,param_model__reg_lambda,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.2430318355560304,0.6817501590339853,0.2354423999786377,0.03993327480758948,0.749816047538945,0.0862735828664018,47,1895,84,0.024400607090817518,0.01694976823788473,0.6399899663272012,"{'model__colsample_bytree': np.float64(0.749816047538945), 'model__learning_rate': np.float64(0.0862735828664018), 'model__min_child_samples': 47, 'model__n_estimators': 1895, 'model__num_leaves': 84, 'model__reg_alpha': np.float64(0.024400607090817518), 'model__reg_lambda': np.float64(0.01694976823788473), 'model__subsample': np.float64(0.6399899663272012)}",-0.14164890930081264,-0.12783292137046728,-0.146600487310923,-0.11450819546572354,-0.1201576197761899,-0.13014962664482327,0.012269686321820327,26
1.0811092853546143,0.41757379375911796,0.09754734039306641,0.03244806617282013,0.7836995567863468,0.013587354836529147,44,930,45,0.00016813042706040687,0.40737451960583815,0.9754210836063001,"{'model__colsample_bytree': np.float64(0.7836995567863468), 'model__learning_rate': np.float64(0.013587354836529147), 'model__min_child_samples': 44, 'model__n_estimators': 930, 'model__num_leaves': 45, 'model__reg_alpha': np.float64(0.00016813042706040687), 'model__reg_lambda': np.float64(0.40737451960583815), 'model__subsample': np.float64(0.9754210836063001)}",-0.13527463739903886,-0.1260019478282995,-0.15619344614174596,-0.10812885421504931,-0.11340916580619721,-0.12780161027806616,0.017084150853845948,12
2.9815437316894533,0.8704831372281396,0.19673480987548828,0.037572852293604984,0.6003115063364057,0.09769380052082026,37,1259,81,0.012561043700013555,0.01444525102276306,0.7164916560792167,"{'model__colsample_bytree': np.float64(0.6003115063364057), 'model__learning_rate': np.float64(0.09769380052082026), 'model__min_child_samples': 37, 'model__n_estimators': 1259, 'model__num_leaves': 81, 'model__reg_alpha': np.float64(0.012561043700013555), 'model__reg_lambda': np.float64(0.01444525102276306), 'model__subsample': np.float64(0.7164916560792167)}",-0.14004791194780306,-0.12279793008798465,-0.14726157968967055,-0.11712348882964144,-0.12204070205412637,-0.1298543225218452,0.011660543151882388,24
7.299885559082031,0.278662966597608,0.22735910415649413,0.023155588229360424,0.8447411578889518,0.007593739613361234,32,1499,103,0.0008532678095658728,0.0002838129270112675,0.8473544037332349,"{'model__colsample_bytree': np.float64(0.8447411578889518), 'model__learning_rate': np.float64(0.007593739613361234), 'model__min_child_samples': 32, 'model__n_estimators': 1499, 'model__num_leaves': 103, 'model__reg_alpha': np.float64(0.0008532678095658728), 'model__reg_lambda': np.float64(0.0002838129270112675), 'model__subsample': np.float64(0.8473544037332349)}",-0.13349786835933886,-0.12820785473841326,-0.1542932883182498,-0.10926499910648609,-0.11360203861481279,-0.12777320982746015,0.01599781955325798,11
4.673368883132935,0.06702322626867112,0.13926477432250978,0.027540991449931464,0.7529847965068651,0.09510051733106889,7,1446,44,0.006338653441536257,0.00011649969967638916,0.9768807022739411,"{'model__colsample_bytree': np.float64(0.7529847965068651), 'model__learning_rate': np.float64(0.09510051733106889), 'model__min_child_samples': 7, 'model__n_estimators': 1446, 'model__num_leaves': 44, 'model__reg_alpha': np.float64(0.006338653441536257), 'model__reg_lambda': np.float64(0.00011649969967638916), 'model__subsample': np.float64(0.9768807022739411)}",-0.1394407832266057,-0.14167186123112083,-0.15257689009672462,-0.1139332364349859,-0.11848545812996518,-0.13322164582388044,0.014655423950388479,37
6.960310983657837,0.2897709323943746,0.2343296527862549,0.03325433149960388,0.8253152871382157,0.015863844162914746,30,1364,25,0.054567254856014755,0.015876781526923997,0.6488152939379115,"{'model__colsample_bytree': np.float64(0.8253152871382157), 'model__learning_rate': np.float64(0.015863844162914746), 'model__min_child_samples': 30, 'model__n_estimators': 1364, 'model__num_leaves': 25, 'model__reg_alpha': np.float64(0.054567254856014755), 'model__reg_lambda': np.float64(0.015876781526923997), 'model__subsample': np.float64(0.6488152939379115)}",-0.1357850434138956,-0.12898060393475763,-0.15146683237320208,-0.11128800110693382,-0.11204773063702507,-0.12791364229316288,0.015139281510218174,14
14.88955636024475,0.2233207676283883,0.3240396022796631,0.040233279493172146,0.798070764044508,0.005542561258655853,18,1904,59,0.000535728006960183,0.598145791725076,0.7700623497964979,"{'model__colsample_bytree': np.float64(0.798070764044508), 'model__learning_rate': np.float64(0.005542561258655853), 'model__min_child_samples': 18, 'model__n_estimators': 1904, 'model__num_leaves': 59, 'model__reg_alpha': np.float64(0.000535728006960183), 'model__reg_lambda': np.float64(0.598145791725076), 'model__subsample': np.float64(0.7700623497964979)}",-0.13600758476854638,-0.12868393955950425,-0.15057897604524603,-0.10860143819719448,-0.11586102023908013,-0.12794659176191425,0.014819204525561524,15
6.0354725360870365,0.23939026239330144,0.1982132911682129,0.020310987883197507,0.6831766651472755,0.027388305239120822,33,1502,41,0.12604664585649453,4.9830438374949075,0.9579309401710595,"{'model__colsample_bytree': np.float64(0.6831766651472755), 'model__learning_rate': np.float64(0.027388305239120822), 'model__min_child_samples': 33, 'model__n_estimators': 1502, 'model__num_leaves': 41, 'model__reg_alpha': np.float64(0.12604664585649453), 'model__reg_lambda': np.float64(4.9830438374949075), 'model__subsample': np.float64(0.9579309401710595)}",-0.134786633340316,-0.12679621274515782,-0.15020546601655055,-0.10871138371890496,-0.1167405431885453,-0.12744804780189492,0.014407588600778157,3
10.944651222229004,0.6686298741455766,0.2787189960479736,0.026176966700624794,0.8391599915244341,0.07913270952323785,12,2075,85,0.0020013420622879987,0.00877781550471966,0.7085396127095583,"{'model__colsample_bytree': np.float64(0.8391599915244341), 'model__learning_rate': np.float64(0.07913270952323785), 'model__min_child_samples': 12, 'model__n_estimators': 2075, 'model__num_leaves': 85, 'model__reg_alpha': np.float64(0.0020013420622879987), 'model__reg_lambda': np.float64(0.00877781550471966), 'model__subsample': np.float64(0.7085396127095583)}",-0.14112214422129263,-0.13373508214078886,-0.1533847157813339,-0.1240901307336344,-0.12068479044785053,-0.13460337266498007,0.011834207596066586,39
6.620854330062866,0.6003063839473297,0.20754237174987794,0.024717468118772602,0.9314950036607718,0.014558505116213708,49,1864,52,0.16172900811143134,0.0002359137306347715,0.9947547746402069,"{'model__colsample_bytree': np.float64(0.9314950036607718), 'model__learning_rate': np.float64(0.014558505116213708), 'model__min_child_samples': 49, 'model__n_estimators': 1864, 'model__num_leaves': 52, 'model__reg_alpha': np.float64(0.16172900811143134), 'model__reg_lambda': np.float64(0.0002359137306347715), 'model__subsample': np.float64(0.9947547746402069)}",-0.138815474060135,-0.1306718255573781,-0.15400479957600147,-0.10974245687223494,-0.1179782472259871,-0.13024256065834733,0.015549860128864945,28
