mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.08941597938537597,0.011104352605922765,0.0046786308288574215,0.0008122887553937535,0.7,0.03,3,3.0,400,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3.0, 'model__n_estimators': 400, 'model__subsample': 0.7}",-1.986937285058293,-2.118508321267587,-2.620261288866585,-2.31593219615795,-1.9748920929431915,-2.2033062368587215,0.24195675358850122,320
0.0915609359741211,0.012008864754339876,0.0037900447845458985,0.00035272997334732725,0.7,0.03,3,3.0,400,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3.0, 'model__n_estimators': 400, 'model__subsample': 0.85}",-2.0784990192931376,-2.178321164920006,-2.585708453331465,-2.2716023056595414,-1.9580647003650669,-2.2144391287138436,0.2128946257516326,433
0.07809081077575683,0.008724740016455458,0.0037751197814941406,0.0003394339445746672,0.7,0.03,3,3.0,400,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3.0, 'model__n_estimators': 400, 'model__subsample': 1.0}",-2.1251153098212354,-2.22855457023338,-2.6118600727599346,-2.3216283727575235,-1.9774089622497555,-2.252913457564366,0.21278762230331696,863
0.13640379905700684,0.03184688416963848,0.004565048217773438,0.00044735583923625447,0.7,0.03,3,3.0,600,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3.0, 'model__n_estimators': 600, 'model__subsample': 0.7}",-1.9602609398924278,-2.1133496272711105,-2.623871884522615,-2.3499670005139013,-1.9492154216766355,-2.199332974775338,0.25691681917647324,274
0.1284327507019043,0.009580364539501755,0.0038297176361083984,0.00029355100084083806,0.7,0.03,3,3.0,600,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3.0, 'model__n_estimators': 600, 'model__subsample': 0.85}",-2.072709830013322,-2.18042564627565,-2.57489405973458,-2.2951578210901333,-1.9441954803466799,-2.2134765674920733,0.21480892558554626,426
0.11153979301452636,0.012955108908437025,0.003920841217041016,0.00038160096533588686,0.7,0.03,3,3.0,600,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3.0, 'model__n_estimators': 600, 'model__subsample': 1.0}",-2.107101807770906,-2.2131208349157263,-2.602416158605505,-2.3736680937402044,-1.9795002102851869,-2.2551614210635056,0.21647533222704007,895
0.23787245750427247,0.07257335981671924,0.015469503402709962,0.008799106021034894,0.7,0.03,3,3.0,800,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3.0, 'model__n_estimators': 800, 'model__subsample': 0.7}",-1.9804512212305896,-2.100296166502399,-2.6177448802524146,-2.358757810239439,-1.9631014442443846,-2.2040703044938454,0.25055755298458515,332
0.38509302139282225,0.1490368248945861,0.018782567977905274,0.011341310031966015,0.7,0.03,3,3.0,800,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3.0, 'model__n_estimators': 800, 'model__subsample': 0.85}",-2.0712283287519293,-2.1756345666485073,-2.570429474630474,-2.3004985620946066,-1.9439380383491518,-2.212345794094934,0.21414920469701848,419
0.49329166412353515,0.17629114604912036,0.017737865447998047,0.006565428320583183,0.7,0.03,3,3.0,800,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3.0, 'model__n_estimators': 800, 'model__subsample': 1.0}",-2.1187575987827634,-2.2320659001668295,-2.6094889605486835,-2.4034392745406543,-1.9824504566192627,-2.2692404381316384,0.21911362778603316,1063
0.7058446407318115,0.20704903879217026,0.018883752822875976,0.008553628146804475,0.7,0.03,3,3.0,1000,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3.0, 'model__n_estimators': 1000, 'model__subsample': 0.7}",-1.9804972377824195,-2.1147490713331436,-2.6334024229167423,-2.3609681400251983,-1.952399704456329,-2.2084033153027667,0.25696319330437517,384
0.7803001403808594,0.2293087120704583,0.015407419204711914,0.0082304570985704,0.7,0.03,3,3.0,1000,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3.0, 'model__n_estimators': 1000, 'model__subsample': 0.85}",-2.0715675330456396,-2.1818598594194576,-2.5859244028727217,-2.319803732412833,-1.9469145953655242,-2.2212140246232353,0.21996208315816496,497
0.7872605800628663,0.1205114011852759,0.021379661560058594,0.007122838591879768,0.7,0.03,3,3.0,1000,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 3.0, 'model__n_estimators': 1000, 'model__subsample': 1.0}",-2.1392387837539486,-2.2641706396032264,-2.6099194915206345,-2.4363398210501965,-2.001040893793106,-2.290141925944222,0.21478230318503377,1236
0.32559981346130373,0.07767570268927956,0.01304483413696289,0.006282054725006335,0.7,0.03,3,5.0,400,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5.0, 'model__n_estimators': 400, 'model__subsample': 0.7}",-2.0829837963904865,-2.1024249065069505,-2.694828691600282,-2.404882876078288,-2.0500065660476685,-2.2670253673247354,0.24903098145493976,1040
0.3480385780334473,0.11168028723329912,0.013967943191528321,0.007688449633573245,0.7,0.03,3,5.0,400,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5.0, 'model__n_estimators': 400, 'model__subsample': 0.85}",-2.1813486852763613,-2.193082997828354,-2.6051661456072774,-2.3315248536474913,-1.981035647392273,-2.2584316659503516,0.20626594431338782,926
0.28121337890625,0.10537639505432948,0.011884212493896484,0.0052377813008395455,0.7,0.03,3,5.0,400,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5.0, 'model__n_estimators': 400, 'model__subsample': 1.0}",-2.199101601117923,-2.2123833938881203,-2.618419268101822,-2.355383774086281,-2.022795933485031,-2.281616794135836,0.1987298329377274,1162
0.5185580253601074,0.11669805076442852,0.020268678665161133,0.006359899085050132,0.7,0.03,3,5.0,600,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5.0, 'model__n_estimators': 600, 'model__subsample': 0.7}",-2.0306731918711725,-2.073303926726918,-2.6471920543246803,-2.3895813482779045,-2.037930408716202,-2.235736185983375,0.24516380706605784,662
0.5313813209533691,0.06504563167433662,0.020522499084472658,0.0061880619023446885,0.7,0.03,3,5.0,600,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5.0, 'model__n_estimators': 600, 'model__subsample': 0.85}",-2.14634888495928,-2.2088177539684155,-2.5831905529822836,-2.304371706644694,-1.9885959839820864,-2.2462649765073524,0.19731906431225932,762
0.41505889892578124,0.15281870065221684,0.02023906707763672,0.007604375896776307,0.7,0.03,3,5.0,600,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5.0, 'model__n_estimators': 600, 'model__subsample': 1.0}",-2.163843096038442,-2.2205374305630907,-2.562399016486274,-2.3954753781542366,-2.010801723003387,-2.2706113288490863,0.19086066518918865,1071
0.5888947010040283,0.162573810279306,0.013938283920288086,0.0067822925521563715,0.7,0.03,3,5.0,800,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5.0, 'model__n_estimators': 800, 'model__subsample': 0.7}",-2.049205073603878,-2.0649574903794274,-2.6511804380534607,-2.368743611559456,-2.046774138212204,-2.2361721503616847,0.24081105695849872,664
0.6140748977661132,0.12776339114675933,0.019390630722045898,0.008846423278617318,0.7,0.03,3,5.0,800,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5.0, 'model__n_estimators': 800, 'model__subsample': 0.85}",-2.1455659878106768,-2.1937048134980377,-2.5957578906306518,-2.3041372982072246,-2.0001260912418366,-2.2478584162776856,0.19948384159609053,781
0.6580966949462891,0.10033599416973653,0.02241482734680176,0.0034050844597288046,0.7,0.03,3,5.0,800,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5.0, 'model__n_estimators': 800, 'model__subsample': 1.0}",-2.1663113146652413,-2.24122177288856,-2.5588979579784255,-2.4256918777654204,-2.0232548904418945,-2.283075562747908,0.18937255246382667,1170
0.7333907604217529,0.20612457987867097,0.008726119995117188,0.0001923641119007814,0.7,0.03,3,5.0,1000,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5.0, 'model__n_estimators': 1000, 'model__subsample': 0.7}",-2.0480430767859943,-2.0752799728770315,-2.6647954128406663,-2.379003536554031,-2.066143742799759,-2.2466531483714967,0.24238727272758767,767
0.7503247737884522,0.17896499080273612,0.018500328063964844,0.00789104173473132,0.7,0.03,3,5.0,1000,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5.0, 'model__n_estimators': 1000, 'model__subsample': 0.85}",-2.149602833500615,-2.2163117620680066,-2.602246636520198,-2.315925854812434,-1.9934212911129,-2.2555016756028308,0.20264239012140958,897
0.8578376293182373,0.0996867420102229,0.017465734481811525,0.007284746147127875,0.7,0.03,3,5.0,1000,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5.0, 'model__n_estimators': 1000, 'model__subsample': 1.0}",-2.171574355937817,-2.268439022111304,-2.5593075457914374,-2.4246572706434466,-2.021927047967911,-2.2891810484903834,0.18815334060267572,1225
0.5360488414764404,0.13991552388499817,0.02099719047546387,0.006576357783910029,0.7,0.03,4,1.0,400,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1.0, 'model__n_estimators': 400, 'model__subsample': 0.7}",-1.941072009522238,-2.146942027998559,-2.6945979059478384,-2.3794282065497505,-1.855405875444412,-2.2034892050925596,0.3050785670730564,326
0.4138078212738037,0.12044268603828269,0.012957000732421875,0.006205699751826563,0.7,0.03,4,1.0,400,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1.0, 'model__n_estimators': 400, 'model__subsample': 0.85}",-1.9967892894038448,-2.161837761490433,-2.6101452368277096,-2.3648283428615997,-1.9387948775291441,-2.2144791016225462,0.2471106397296762,435
0.5163351058959961,0.12531674135386206,0.021564674377441407,0.011294479439594673,0.7,0.03,4,1.0,400,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1.0, 'model__n_estimators': 400, 'model__subsample': 1.0}",-2.146080835365955,-2.2015946023258164,-2.646386603367182,-2.4208617422315806,-1.9022171330451965,-2.2634281832671457,0.2527883271069448,986
0.744477653503418,0.18153110014381074,0.019049978256225585,0.008840750923964486,0.7,0.03,4,1.0,600,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1.0, 'model__n_estimators': 600, 'model__subsample': 0.7}",-1.9427315488273715,-2.1141169948342404,-2.7032839622026614,-2.4148344016369476,-1.8416843760013577,-2.2033302567005157,0.316653168825218,321
0.8900630474090576,0.04413524013668625,0.020160436630249023,0.009935610433306938,0.7,0.03,4,1.0,600,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1.0, 'model__n_estimators': 600, 'model__subsample': 0.85}",-2.0009182541458697,-2.178121726895556,-2.6284639452710565,-2.3845364817866574,-1.9358487808704374,-2.225577837793915,0.25465741831345595,559
0.7140551567077636,0.15986754568839828,0.019741201400756837,0.008205076991999566,0.7,0.03,4,1.0,600,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1.0, 'model__n_estimators': 600, 'model__subsample': 1.0}",-2.1592945204840763,-2.2262952545542776,-2.6795465893215606,-2.4382796734939385,-1.8977168869972225,-2.2802265849702152,0.26392577226627534,1148
1.0544607639312744,0.23012446144444515,0.016162347793579102,0.008771697832655394,0.7,0.03,4,1.0,800,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1.0, 'model__n_estimators': 800, 'model__subsample': 0.7}",-1.9465974996119373,-2.109530852753439,-2.719188659573779,-2.440789121462975,-1.8388748025894164,-2.210996187198309,0.32549672397482055,403
1.0546489715576173,0.24203755043537495,0.023436975479125977,0.006923867243682149,0.7,0.03,4,1.0,800,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1.0, 'model__n_estimators': 800, 'model__subsample': 0.85}",-2.0009115054283613,-2.1888039530059435,-2.6517090738555535,-2.406520822313097,-1.9373175334930415,-2.2370525776191994,0.26404209068270146,671
0.8885316371917724,0.2073356862846062,0.016184902191162108,0.008569949422561432,0.7,0.03,4,1.0,800,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1.0, 'model__n_estimators': 800, 'model__subsample': 1.0}",-2.177221819795208,-2.2448253125320248,-2.6855311900009347,-2.4446052880934728,-1.9104589998722077,-2.2925285220587694,0.26043302069712715,1251
1.3154013633728028,0.14325053124623768,0.02478036880493164,0.008195729226877705,0.7,0.03,4,1.0,1000,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1.0, 'model__n_estimators': 1000, 'model__subsample': 0.7}",-1.9465625197799121,-2.115841957374855,-2.7313528508315854,-2.453658073331103,-1.8415355670452116,-2.217790193672533,0.33012291574829217,462
1.0829203128814697,0.20411258027622306,0.0181182861328125,0.005213147244327314,0.7,0.03,4,1.0,1000,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1.0, 'model__n_estimators': 1000, 'model__subsample': 0.85}",-2.0034458490065585,-2.1923778887148253,-2.6702077418197825,-2.4154343946480457,-1.9289796841144558,-2.242089111660733,0.27232094107452587,709
1.3242109775543214,0.19018703532030773,0.026506423950195312,0.0013486794949152088,0.7,0.03,4,1.0,1000,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 1.0, 'model__n_estimators': 1000, 'model__subsample': 1.0}",-2.181600212756498,-2.2573788984322256,-2.6867055127650135,-2.452320814721378,-1.9181806373596189,-2.2992372152069467,0.25859658489713194,1341
0.4783502101898193,0.07605200750741152,0.016450166702270508,0.006565894509138047,0.7,0.03,4,3.0,400,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 3.0, 'model__n_estimators': 400, 'model__subsample': 0.7}",-1.9439085195093984,-2.0737760849940923,-2.6842529508802633,-2.3716876183027105,-1.9081928086280822,-2.196363596462909,0.2934546648451617,251
0.41164512634277345,0.13149259195318572,0.010547876358032227,0.0038797087662656034,0.7,0.03,4,3.0,400,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 3.0, 'model__n_estimators': 400, 'model__subsample': 0.85}",-2.0067802499841765,-2.178757296668159,-2.5890278639616793,-2.2248082926243917,-1.9221585369110108,-2.1843064480298837,0.23052448690183983,174
0.49553213119506834,0.12729554269359666,0.017533349990844726,0.007671489949449935,0.7,0.03,4,3.0,400,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 3.0, 'model__n_estimators': 400, 'model__subsample': 1.0}",-1.9876365379050929,-2.1763011320137684,-2.6258151890319077,-2.301971298971294,-1.883630700111389,-2.1950709716066905,0.2597478218227963,238
0.7011658191680908,0.149772532735375,0.012444400787353515,0.0073718040883531104,0.7,0.03,4,3.0,600,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 3.0, 'model__n_estimators': 600, 'model__subsample': 0.7}",-1.9457188618035965,-2.081214744662061,-2.6922538827966767,-2.3827462867454248,-1.903782626390457,-2.201143280479643,0.29739439186126665,296
0.7024950981140137,0.06785723191215783,0.01775388717651367,0.007153252530331165,0.7,0.03,4,3.0,600,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 3.0, 'model__n_estimators': 600, 'model__subsample': 0.85}",-2.0199437106097187,-2.1998774422539604,-2.5946304121135197,-2.2471325203224466,-1.9206277942657473,-2.1964423759130787,0.23167238285878297,252
0.645815658569336,0.10070928749468948,0.015615749359130859,0.0083921014111436,0.7,0.03,4,3.0,600,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 3.0, 'model__n_estimators': 600, 'model__subsample': 1.0}",-1.9626101552704236,-2.224989159901937,-2.6723085332799843,-2.349623731919277,-1.888422300815582,-2.2195907762374407,0.2819938574923245,479
0.8706879615783691,0.14291684829947843,0.022581815719604492,0.006702512832829534,0.7,0.03,4,3.0,800,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 3.0, 'model__n_estimators': 800, 'model__subsample': 0.7}",-1.9421126707100578,-2.087666469150119,-2.7080968903906553,-2.3867448241622364,-1.9052317571640014,-2.2059705223154142,0.30294252175571734,348
1.0211039066314698,0.2255727231673675,0.02253432273864746,0.007114279271200838,0.7,0.03,4,3.0,800,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 3.0, 'model__n_estimators': 800, 'model__subsample': 0.85}",-2.026440794673967,-2.2097912046644423,-2.608457571194496,-2.267719857486678,-1.922996495962143,-2.2070811847963454,0.2358484502238499,364
0.8254505634307862,0.19493851445385643,0.015773487091064454,0.008492820988439509,0.7,0.03,4,3.0,800,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 3.0, 'model__n_estimators': 800, 'model__subsample': 1.0}",-1.9755353503757054,-2.2621629561906977,-2.685685122454608,-2.369416119139872,-1.8968343770504,-2.237926785042257,0.2840977513010965,675
1.0960266590118408,0.23751205502911393,0.01446237564086914,0.006765698332518531,0.7,0.03,4,3.0,1000,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 3.0, 'model__n_estimators': 1000, 'model__subsample': 0.7}",-1.9530170452447586,-2.1088571148154176,-2.7188692422560705,-2.3950158295808017,-1.9025074613094328,-2.2156533386412964,0.3045786418412623,444
0.9716525554656983,0.23950123771484402,0.017354917526245118,0.0094446518124605,0.7,0.03,4,3.0,1000,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 3.0, 'model__n_estimators': 1000, 'model__subsample': 0.85}",-2.032525737197311,-2.219922161102295,-2.619632178177069,-2.2849990821179054,-1.9186914253234864,-2.215154116783613,0.24072673637794467,440
1.2142242908477783,0.08433550451836065,0.027564239501953126,0.009290287916217416,0.7,0.03,4,3.0,1000,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 3.0, 'model__n_estimators': 1000, 'model__subsample': 1.0}",-1.9732820487316747,-2.2906602223714194,-2.696481898978905,-2.391528113094377,-1.8979738402366635,-2.2499852246826078,0.29035315986414495,825
0.47012176513671877,0.11636504506716527,0.01988644599914551,0.005666633189474279,0.7,0.03,4,5.0,400,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 5.0, 'model__n_estimators': 400, 'model__subsample': 0.7}",-2.004660302621347,-2.0960877265459223,-2.639909880838277,-2.424216560081199,-1.9315437459945677,-2.2192836432162624,0.26942850363550636,474
0.45642476081848143,0.029524139082053494,0.012990474700927734,0.005995747562202678,0.7,0.03,4,5.0,400,0.85,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 5.0, 'model__n_estimators': 400, 'model__subsample': 0.85}",-2.0512610541449656,-2.1933905966487934,-2.5410621713708954,-2.2921999377968874,-1.9233377134799958,-2.2002502946883076,0.21143930525899274,290
0.47310643196105956,0.07181312409026337,0.0154388427734375,0.00675300470558135,0.7,0.03,4,5.0,400,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 5.0, 'model__n_estimators': 400, 'model__subsample': 1.0}",-2.0620147587340556,-2.169191296895345,-2.62047369921649,-2.3067278073157795,-1.9422881376743315,-2.2201391399672,0.2334804226361247,486
0.7173460006713868,0.04405232288907543,0.02345738410949707,0.00786166687471882,0.7,0.03,4,5.0,600,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 4, 'model__min_child_weight': 5.0, 'model__n_estimators': 600, 'model__subsample': 0.7}",-2.016810245278441,-2.108119033295431,-2.6274806705521954,-2.391182901829849,-1.947986946105957,-2.218315959412375,0.2542142527130886,469
